url,title,year,location,date,sale_number,artist,title,medium,size,signage,provenance,condition,price,url,auctionUrl
https://www.deutscherandhackett.com/auction/lot/ghost-gums-macdonnell-range-c1947,"GHOST GUMS, MACDONNELL RANGE, c.1947",2019,Sydney,10 April,57,ALBERT NAMATJIRA,"GHOST GUMS, MACDONNELL RANGE, c.1947",watercolour on card,36.5 x 26.5 cm,"signed lower right: ALBERT NAMATJIRAbears inscription on old backing board verso: 35 / Ghost Gums, Macdonald [sic] Range / 23","Mary Corkery Artists’ Agent, Brisbane (receipt attached verso)Private collection, Melbourne, acquired from the above in 1947Thence by descentPrivate collection, Toronto",Not specified,"$41,480 (",https://www.deutscherandhackett.com/auction/lot/ghost-gums-macdonnell-range-c1947,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/calendar-painting-1988,"CALENDAR PAINTING, 1988",2019,Sydney,10 April,57,PAUL PARTOS,"CALENDAR PAINTING, 1988",oil on canvas,197.0 x 172.5 cm,"signed, dated and inscribed with title verso: Paul Partos 1988 / Calendar painting","Realities Gallery, Melbourne (label attached verso)Private collection, Sydney",Not specified,"$19,520 (",https://www.deutscherandhackett.com/auction/lot/calendar-painting-1988,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/albastru-2000,"ALBASTRU, 2000",2019,Sydney,10 April,57,AIDA TOMESCU,"ALBASTRU, 2000",oil on canvas,183.0 x 153.0 cm,"signed, dated and inscribed with title verso: Aida Tomescu / ‘ALBASTRU’ – 2000 / …bears inscription on stretcher bar verso: M.B","Martin Browne Fine Art, SydneyPrivate collection, Sydney, acquired from the above in 2003Christie’s, Sydney, 24 May 2005, lot 62Private collection, Melbourne",Not specified,"$31,720 (",https://www.deutscherandhackett.com/auction/lot/albastru-2000,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/stones-against-sky-1983,"STONES AGAINST THE SKY, 1983",2019,Sydney,10 April,57,KEN UNSWORTH,"STONES AGAINST THE SKY, 1983",river stones and wood,50.0 x 62.0 x 62.0 cm,No signage found,"Boutwell Draper Gallery, Sydney (label attached at base)Private collection, Sydney, acquired from the above in 2003",Not specified,"$9,150 (",https://www.deutscherandhackett.com/auction/lot/stones-against-sky-1983,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/running-woman-1988,"RUNNING WOMAN, 1988",2019,Sydney,10 April,57,RICK AMOR,"RUNNING WOMAN, 1988",oil on canvas,46.0 x 55.5 cm,"signed and dated lower left: RICK AMOR 88signed, dated and inscribed with title verso: RICK AMOR/ JAN 88 / RUNNING WOMAN","Niagara Galleries, MelbournePrivate collection, Sydney, acquired from the above in 1988",Not specified,"$17,080 (",https://www.deutscherandhackett.com/auction/lot/running-woman-1988,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/dead-pirate-2005,"THE DEAD PIRATE, 2005",2019,Sydney,10 April,57,BEN QUILTY,"THE DEAD PIRATE, 2005",oil on canvas,21.0 x 21.0 cm,"signed, dated and inscribed verso: ‘The Dead Pirate' / Oil on canvas / Ben Quilty / 2005 / [skull & crossbones] further dedicated to Adam Cullen verso","Adam Cullen, Sydney, a gift from the artist on his 40th birthdayEstate of Adam Cullen, SydneyPrivate collection, Sydney",Not specified,"$29,280 (",https://www.deutscherandhackett.com/auction/lot/dead-pirate-2005,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/site-wirrulnga-2005,SITE OF WIRRULNGA 2005,2019,Sydney,10 April,57,NINGURA NAPURRULA,SITE OF WIRRULNGA 2005,synthetic polymer paint on linen,152.0 x 122.0 cm,"bears inscription verso: artist's name, size and Papunya Tula Artists cat. NN0510226","Papunya Tula Artists, Alice SpringsPrivate collectionSotheby's, Melbourne, 26 July 2010, lot 164Company collection, Sydney",Not specified,"$9,760 (",https://www.deutscherandhackett.com/auction/lot/site-wirrulnga-2005,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/old-woman-and-her-two-children-thunder-and-lightning-1993,"OLD WOMAN AND HER TWO CHILDREN (THUNDER AND LIGHTNING), 1993",2019,Sydney,10 April,57,RONNIE TJAMPITJINPA,"OLD WOMAN AND HER TWO CHILDREN (THUNDER AND LIGHTNING), 1993",synthetic polymer paint on linen,152.5 x 122.0 cm,"bears inscription verso: artist's name, size, and Papunya Tula Artists cat. RT931224","Painted at Kintore, Northern Territory, in March 1993Papunya Tula Artists, Alice SpringsPrivate collection, SydneyCompany collection, Sydney, acquired from the above in 2004",Not specified,"$18,300 (",https://www.deutscherandhackett.com/auction/lot/old-woman-and-her-two-children-thunder-and-lightning-1993,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/abo-camp-site-1987,"ABO CAMP SITE, 1987",2019,Sydney,10 April,57,ROBERT CAMPBELL JUNIOR,"ABO CAMP SITE, 1987",synthetic polymer paint on canvas,101.0 x 124.5 cm,"signed, dated and inscribed lower right: ROBERT CAMPBELL / JR / 6.6.1987/ NGAKUinscribed on label verso: 32","Roslyn Oxley9 Gallery, Sydney (label attached verso)Private collection, Canberra",Not specified,"$8,540 (",https://www.deutscherandhackett.com/auction/lot/abo-camp-site-1987,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2012-0,"DIBIRDIBI COUNTRY, 2012",2019,Sydney,10 April,57,MIRDIDINGKINGATHI JUWARNDA SALLY GABORI,"DIBIRDIBI COUNTRY, 2012",synthetic polymer paint on linen,101.0 x 196.0 cm,"bears inscription verso: artist’s name, title, medium and Mornington Island Arts and Crafts cat. 7700-L-SG-0512","Mornington Island Arts and Crafts, QueenslandPrivate collection, SydneyMenzies, Sydney, 23 June 2016, lot 219Private collection, Melbourne",Not specified,"$24,400 (",https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2012-0,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/she-aches-him-2003,"SHE ACHES FOR HIM, 2003",2019,Sydney,10 April,57,JASON BENJAMIN,"SHE ACHES FOR HIM, 2003",oil on canvas,122.0 x 122.0 cm,signed and dated and inscribed with title verso: She aches / for him / August ’03 / Benjamin,"Private collection, MelbourneChristie’s, Melbourne, 25 November 2003, lot 5Private collection, MelbourneSotheby's, Sydney, 21 March 2005, lot 2Company collection, Sydney",Not specified,"$9,760 (",https://www.deutscherandhackett.com/auction/lot/she-aches-him-2003,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/verandah-1987-0,"THE VERANDAH, 1987",2019,Sydney,10 April,57,CRESSIDA CAMPBELL,"THE VERANDAH, 1987",screenprint in 30 colours,94.0 x 58.5 cm,"signed, dated and inscribed with title below image","John Williams, SydneyPrivate collection, New South Wales",Not specified,"$14,640 (",https://www.deutscherandhackett.com/auction/lot/verandah-1987-0,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/red-bow-1925,"RED BOW, 1925",2019,Sydney,10 April,57,MARGARET PRESTON,"RED BOW, 1925",hand-coloured woodcut,24.5 x 18.5 cm,"signed with initials in image lower left: MPsigned, dated, numbered, and inscribed below image: Native Flowers / 2nd proof – 1925 / Margaret Preston","Private collection, New South WalesThence by descentPrivate collection, New South Wales",Not specified,"$21,960 (",https://www.deutscherandhackett.com/auction/lot/red-bow-1925,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/mosman-bridge-c1927-0,"MOSMAN BRIDGE, c.1927",2019,Sydney,10 April,57,MARGARET PRESTON,"MOSMAN BRIDGE, c.1927",hand-coloured woodcut,25.0 x 18.5 cm,signed with initials in image lower right: MPsigned and dated below image: Margaret Preston 1929 [sic],"Private collection, U.S.A.Private collection, Washington, U.S.A., acquired from the above in 1984",Not specified,"$29,280 (",https://www.deutscherandhackett.com/auction/lot/mosman-bridge-c1927-0,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/still-morning-1926,"STILL MORNING, 1926",2019,Sydney,10 April,57,ELIOTH GRUNER,"STILL MORNING, 1926",oil on plywood,24.5 x 29.5 cm,signed and dated lower right: GRUNER 1926inscribed with title verso: 8 / Still Morning,"probably: Macquarie Galleries, SydneyJohn Willoughby Kenny, MelbournePrivate collection, Victoria, gift from the above",Not specified,"$32,940 (",https://www.deutscherandhackett.com/auction/lot/still-morning-1926,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/sussex-country-1950,"SUSSEX COUNTRY, 1950",2019,Sydney,10 April,57,GRACE COSSINGTON SMITH,"SUSSEX COUNTRY, 1950",oil on canvas board,34.0 x 26.5 cm,"signed and dated lower left: G. Cossington Smith 50signed, dated and inscribed with title on artist’s label verso: Sussex Country / 1950. / Grace Cossington Smith","Macquarie Galleries, Sydney (label attached verso)Private collectionChristie’s, Melbourne, 2 May 2002, lot 186Private collection, Sydney",Not specified,"$21,960 (",https://www.deutscherandhackett.com/auction/lot/sussex-country-1950,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/autumn-afternoon-1935,"AUTUMN AFTERNOON, 1935",2019,Sydney,10 April,57,LLOYD REES,"AUTUMN AFTERNOON, 1935",pencil on paper,19.5 x 26.5 cm,signed and dated lower right: L. REES 1935,"Society of Artists, Sydneypossibly: Leonard Joel, 1977Private collection, Victoria, acquired c.1977",Not specified,"$10,980 (",https://www.deutscherandhackett.com/auction/lot/autumn-afternoon-1935,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/tuscany-1966,"TUSCANY, 1966",2019,Sydney,10 April,57,LLOYD REES,"TUSCANY, 1966","pencil, pen and ink on paper",43.0 x 57.5 cm,"signed, dated and inscribed with title lower right: L REES / TUSCANY / 1966","possibly: Artarmon Galleries, Sydney, late 1960sPrivate collection, Victoria",Not specified,"$8,540 (",https://www.deutscherandhackett.com/auction/lot/tuscany-1966,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/encounter-bay-1929,"ENCOUNTER BAY, 1929",2019,Sydney,10 April,57,HANS HEYSEN,"ENCOUNTER BAY, 1929",watercolour on paper,33.0 x 40.0 cm,signed and dated lower left: HANS HEYSEN. 1929.,"Private collection, South Australia",Not specified,"$24,400 (",https://www.deutscherandhackett.com/auction/lot/encounter-bay-1929,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/dunmoochin-landscape-1970,"DUNMOOCHIN LANDSCAPE, 1970",2019,Sydney,10 April,57,CLIFTON PUGH,"DUNMOOCHIN LANDSCAPE, 1970",oil on composition board,91.0 x 121.5 cm,signed and dated lower right: Clifton / '70bears inscription verso: CLIFTON PUGH PROPERTY OF JOSEPH BROWN,"Joseph Brown Gallery, MelbournePrivate collection, Melbourne",Not specified,"$8,540 (",https://www.deutscherandhackett.com/auction/lot/dunmoochin-landscape-1970,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/dead-wood-1959,"DEAD WOOD, 1959",2019,Sydney,10 April,57,CLIFTON PUGH,"DEAD WOOD, 1959",oil on composition board,68.5 x 91.0 cm,signed and dated lower right: Clifton / APR ‘59inscribed with title verso: DEAD WOODbears inscription on label verso: DEAD WOOD / CLIFTON PUGH,"Australian Galleries, Melbourne (label attached verso)Private collection, Melbourne, acquired from the above in 1964",Not specified,"$20,740 (",https://www.deutscherandhackett.com/auction/lot/dead-wood-1959,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/fight-cheat-series,THE FIGHT (FROM THE CHEAT SERIES),2019,Sydney,10 April,57,HUGH SAWREY,THE FIGHT (FROM THE CHEAT SERIES),oil on canvas,76.0 x 101.5 cm,signed lower right: SAWREYbears inscription on stretcher bar verso: (THE “CHEAT” EXPOSED) “THE FIGHT” (IN THE PARLOUR OF THE / KOGAN CREEK HOTEL S.W. QLD) / HUGH SAWREY. (OF “THE CHEAT” SERIES),"Art Galleries Schubert, QueenslandPrivate collection, United Kingdom, acquired from the above, c.2000",Not specified,"$14,640 (",https://www.deutscherandhackett.com/auction/lot/fight-cheat-series,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/lovers-changing-tree-c1969,"LOVERS CHANGING INTO A TREE, c.1969",2019,Sydney,10 April,57,GUY BOYD,"LOVERS CHANGING INTO A TREE, c.1969",bronze,76.0 cm height,signed at base: GUY BOYDinscribed verso: SCULPTORS CAST,"Private collection, Melbourne",Not specified,"$25,620 (",https://www.deutscherandhackett.com/auction/lot/lovers-changing-tree-c1969,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/glass-house-mountains-c1962,"GLASS HOUSE MOUNTAINS, c.1962",2019,Sydney,10 April,57,RAY CROOKE,"GLASS HOUSE MOUNTAINS, c.1962",oil on composition board,51.0 x 61.0 cm,signed lower left: R Crooke,"Johnstone Gallery, Brisbane (label attached verso)Private collection, Victoria, acquired from the above in April 1962",Not specified,"$14,640 (",https://www.deutscherandhackett.com/auction/lot/glass-house-mountains-c1962,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/man-bathing-central-australia-landscape-c1972,"MAN BATHING, CENTRAL AUSTRALIA LANDSCAPE, c.1972",2019,Sydney,10 April,57,SIDNEY NOLAN,"MAN BATHING, CENTRAL AUSTRALIA LANDSCAPE, c.1972",wax crayon and fabric dye on paper,52.0 x 76.0 cm,signed lower right: Nolan,"John Brock, London and Victoria, acquired directly from the artist late 1970sPrivate collection, Melbourne, acquired from the above late 1980s",Not specified,"$12,200 (",https://www.deutscherandhackett.com/auction/lot/man-bathing-central-australia-landscape-c1972,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/man-central-australia-landscape-c1972,"MAN IN CENTRAL AUSTRALIA LANDSCAPE, c.1972",2019,Sydney,10 April,57,SIDNEY NOLAN,"MAN IN CENTRAL AUSTRALIA LANDSCAPE, c.1972",wax crayon and fabric dye on paper,52.0 x 76.0 cm,signed lower right: Nolan,"John Brock, London and Victoria, acquired directly from the artist late 1970sPrivate collection, Melbourne, acquired from the above late 1980s",Not specified,"$9,760 (",https://www.deutscherandhackett.com/auction/lot/man-central-australia-landscape-c1972,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/floating-figures-mountainous-landscape-1962,"FLOATING FIGURES IN MOUNTAINOUS LANDSCAPE, 1962",2019,Sydney,10 April,57,SIDNEY NOLAN,"FLOATING FIGURES IN MOUNTAINOUS LANDSCAPE, 1962",wax crayon and fabric dye on paper on board,52.0 x 75.5 cm,signed twice and dated lower right: Nolan. / 1962 / Nolan,"Blue Boy Art Gallery, MelbournePrivate collection, Melbourne",Not specified,"$7,320 (",https://www.deutscherandhackett.com/auction/lot/floating-figures-mountainous-landscape-1962,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/flowering-dogwood-c%C3%B3rnus-fl%C3%B2rida,FLOWERING DOGWOOD (CÓRNUS FLÒRIDA),2019,Sydney,10 April,57,ELLIS ROWAN,FLOWERING DOGWOOD (CÓRNUS FLÒRIDA),watercolour and gouache on paper,51.0 x 35.0 cm (sight),signed and inscribed lower left: Ellis Rowan / 251,"M.H. de Young, San Francisco, USACalifornia Academy of Sciences, San Francisco, USA, a gift from the aboveBonhams & Goodman, Melbourne, 24 November 2009, lot 17Company collection, Sydney",Not specified,"$8,540 (",https://www.deutscherandhackett.com/auction/lot/flowering-dogwood-c%C3%B3rnus-fl%C3%B2rida,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/teasel-dipsacus-fullonum,TEASEL (DIPSACUS FULLONUM),2019,Sydney,10 April,57,ELLIS ROWAN,TEASEL (DIPSACUS FULLONUM),watercolour and gouache on paper,52.5 x 36.0 cm (sight),signed lower left: Ellis Rowaninscribed lower centre: 242,"M.H. de Young, San Francisco, USACalifornia Academy of Sciences, San Francisco, USA, a gift from the aboveBonhams & Goodman, Melbourne, 24 November 2009, lot 13Company collection, Sydney",Not specified,"$7,930 (",https://www.deutscherandhackett.com/auction/lot/teasel-dipsacus-fullonum,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/clammy-locust-robinia-visc%C3%B2sa,CLAMMY LOCUST (ROBINIA VISCÒSA),2019,Sydney,10 April,57,ELLIS ROWAN,CLAMMY LOCUST (ROBINIA VISCÒSA),watercolour and gouache on paper,52.5 x 36.0 cm (sight),signed lower right: Ellis Rowaninscribed with title lower right: 218. Robinia Viscosa,"M.H. de Young, San Francisco, USACalifornia Academy of Sciences, San Francisco, USA, a gift from the aboveBonhams & Goodman, Melbourne, 24 November 2009, lot 14Company collection, Sydney",Not specified,"$7,930 (",https://www.deutscherandhackett.com/auction/lot/clammy-locust-robinia-visc%C3%B2sa,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/flowering-faradaya-splendida-butterfly-1889,"FLOWERING FARADAYA SPLENDIDA WITH BUTTERFLY, 1889",2019,Sydney,10 April,57,ELLIS ROWAN,"FLOWERING FARADAYA SPLENDIDA WITH BUTTERFLY, 1889",watercolour and gouache on paper,73.5 x 53.5 cm (sight),signed lower left: Ellis Rowandated and inscribed verso: 2nd trip 89,"M.H. de Young, San Francisco, USACalifornia Academy of Sciences, San Francisco, USA, a gift from the aboveBonhams & Goodman, Melbourne, 24 November 2009, lot 4 (as ‘Untitled’)Company collection, Sydney",Not specified,"$28,060 (",https://www.deutscherandhackett.com/auction/lot/flowering-faradaya-splendida-butterfly-1889,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/syzygium-sp,SYZYGIUM SP.,2019,Sydney,10 April,57,ELLIS ROWAN,SYZYGIUM SP.,watercolour and gouache on paper,74.0 x 54.0 cm (sight),signed lower left: Ellis Rowaninscribed verso: Plaque 2,"M.H. de Young, San Francisco, USACalifornia Academy of Sciences, San Francisco, USA, a gift from the aboveBonhams & Goodman, Melbourne, 24 November 2009, lot 5 (as ‘Untitled’)Company collection, Sydney",Not specified,"$19,520 (",https://www.deutscherandhackett.com/auction/lot/syzygium-sp,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/upper-murray-tintaldra,"UPPER MURRAY, TINTALDRA",2019,Sydney,10 April,57,RUPERT BUNNY,"UPPER MURRAY, TINTALDRA",oil on board,14.5 x 23.0 cm,"certificate of authenticity label signed by Sir Daryl Lindsay, attached verso","Private collection, SydneyThence by descentPrivate collection, Sydney",Not specified,"$3,660 (",https://www.deutscherandhackett.com/auction/lot/upper-murray-tintaldra,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/central-australian-landscape-1,CENTRAL AUSTRALIAN LANDSCAPE,2019,Sydney,10 April,57,RUBERY BENNETT,CENTRAL AUSTRALIAN LANDSCAPE,oil on composition board,37.0 x 45.0 cm,signed lower left: RUBERY BENNETT,"Savill Galleries, Sydney (label attached verso)Deutscher~Menzies, Sydney, 13 March 2007, lot 236Estate of Roger Langsworth, Sydney",Not specified,"$2,684 (",https://www.deutscherandhackett.com/auction/lot/central-australian-landscape-1,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/man-hat-2000,"MAN WITH HAT, 2000",2019,Sydney,10 April,57,ROBERT DICKERSON,"MAN WITH HAT, 2000",pastel on paper,76.0 x 56.0 cm,signed lower right: DICKERSON,"Art Galleries Schubert, Queensland (label attached verso)Company collection, Sydney",Not specified,"$5,856 (",https://www.deutscherandhackett.com/auction/lot/man-hat-2000,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/nida-student,NIDA STUDENT,2019,Sydney,10 April,57,ROBERT DICKERSON,NIDA STUDENT,pastel on paper,27.5 x 18.0 cm,signed lower right: DICKERSON,"Company collection, Sydney",Not specified,"$2,440 (",https://www.deutscherandhackett.com/auction/lot/nida-student,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/serious-girl,SERIOUS GIRL,2019,Sydney,10 April,57,ROBERT DICKERSON,SERIOUS GIRL,pastel on paper,27.5 x 18.0 cm,signed lower right: DICKERSON,"Company collection, Sydney",Not specified,"$3,904 (",https://www.deutscherandhackett.com/auction/lot/serious-girl,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/big-breaker-1998,"BIG BREAKER, 1998",2019,Sydney,10 April,57,REX DUPAIN,"BIG BREAKER, 1998",silver gelatin photograph,108.0 x 98.0 cm (image),"signed, dated and numbered below image","Private collectionSotheby’s, Sydney, 21 March 2005, lot 156Company collection, Sydney",Not specified,"$3,172 (",https://www.deutscherandhackett.com/auction/lot/big-breaker-1998,https://www.deutscherandhackett.com/57-important-australian-international-fine-art
https://www.deutscherandhackett.com/auction/lot/cases-de-la-terre-de-lewin-g%C3%A9ographe-bay-wa-probably-june-1801,"CASES DE LA TERRE DE LEWIN (GÉOGRAPHE BAY, W.A.), probably June 1801",2018,Melbourne,28 November,56,CHARLES-ALEXANDRE LESUEUR,"CASES DE LA TERRE DE LEWIN (GÉOGRAPHE BAY, W.A.), probably June 1801",pen and ink and graphite on laid papera framing mount of blue-grey paper applied over the paper sheet,98 x 175 mm (image)158 x 235 mm (sheet),inscribed with title on mount lower centre: Cases de la Terre de Lewininscribed upper left on mount: No 2inscribed upper right on mount: LI,Not specified,Not specified,"$292,800 (",https://www.deutscherandhackett.com/auction/lot/cases-de-la-terre-de-lewin-g%C3%A9ographe-bay-wa-probably-june-1801,https://www.deutscherandhackett.com/56-important-australian-and-international-fine-art
https://www.deutscherandhackett.com/auction/lot/full%E2%80%93length-portrait-timorese-woman-holding-her-baby-august-%E2%80%93-november-1801,"(FULL–LENGTH PORTRAIT OF A TIMORESE WOMAN HOLDING HER BABY), August – November 1801",2018,Melbourne,28 November,56,NICOLAS-MARTIN PETIT,"(FULL–LENGTH PORTRAIT OF A TIMORESE WOMAN HOLDING HER BABY), August – November 1801",pencil on laid paperdrawing squared-up in pencil,329 x 216 mm (sheet),bears inscription upper right: No. 15 and five lines in sepia ink in Péron’s hand relating to the engraving process,Not specified,Not specified,"$42,700 (",https://www.deutscherandhackett.com/auction/lot/full%E2%80%93length-portrait-timorese-woman-holding-her-baby-august-%E2%80%93-november-1801,https://www.deutscherandhackett.com/56-important-australian-and-international-fine-art
https://www.deutscherandhackett.com/auction/lot/full%E2%80%93length-portrait-timorese-woman-holding-her-baby-august-%E2%80%93-november-1801-0,"(FULL–LENGTH PORTRAIT OF A TIMORESE WOMAN HOLDING HER BABY), August – November 1801",2018,Melbourne,28 November,56,NICOLAS-MARTIN PETIT,"(FULL–LENGTH PORTRAIT OF A TIMORESE WOMAN HOLDING HER BABY), August – November 1801",pen and ink portrait in outline on laid paper with armorial watermark with fleur-de-lys design,318 x 232 mm (sheet),signed lower right: N. Petitbears inscription upper right: No. 15 (bis) and three lines in ink in Péron’s hand relating to the engraving process,Not specified,Not specified,"$46,360 (",https://www.deutscherandhackett.com/auction/lot/full%E2%80%93length-portrait-timorese-woman-holding-her-baby-august-%E2%80%93-november-1801-0,https://www.deutscherandhackett.com/56-important-australian-and-international-fine-art
https://www.deutscherandhackett.com/auction/lot/scene-cemetery-hills-behind-kupang-august-%E2%80%93-november-1801,"(A SCENE IN THE CEMETERY IN THE HILLS BEHIND KUPANG), August – November 1801",2018,Melbourne,28 November,56,CHARLES-ALEXANDRE LESUEUR,"(A SCENE IN THE CEMETERY IN THE HILLS BEHIND KUPANG), August – November 1801","pen, ink and graphite on laid papera framing mount of blue-grey paper applied over the paper sheet",152 x 214 mm (image)222 x 290 mm (sheet),No signage found,Not specified,Not specified,"$42,700 (",https://www.deutscherandhackett.com/auction/lot/scene-cemetery-hills-behind-kupang-august-%E2%80%93-november-1801,https://www.deutscherandhackett.com/56-important-australian-and-international-fine-art
https://www.deutscherandhackett.com/auction/lot/recto-portrait-man-profile-head-and-partial-shoulders-january-or-february-1802,"RECTO: (PORTRAIT OF A MAN IN PROFILE, HEAD AND PARTIAL SHOULDERS), January or February 1802",2018,Melbourne,28 November,56,NICOLAS-MARTIN PETIT,"RECTO: (PORTRAIT OF A MAN IN PROFILE, HEAD AND PARTIAL SHOULDERS), January or February 1802",pastel on paper with watermark of crowned lion and sword with a pencil drawing of different man verso,"270 x 191 mm (approx., irregular)",No signage found,Not specified,Not specified,"$305,000 (",https://www.deutscherandhackett.com/auction/lot/recto-portrait-man-profile-head-and-partial-shoulders-january-or-february-1802,https://www.deutscherandhackett.com/56-important-australian-and-international-fine-art
https://www.deutscherandhackett.com/auction/lot/sauvage-de-l%E2%80%99%C3%AEle-van-diemen-canal-de-d%E2%80%99entrecasteaux-early-1802-probably-late-january-or,"SAUVAGE DE L’ÎLE VAN DIEMEN (CANAL DE D’ENTRECASTEAUX), early 1802, probably late January or early February",2018,Melbourne,28 November,56,NICOLAS-MARTIN PETIT,"SAUVAGE DE L’ÎLE VAN DIEMEN (CANAL DE D’ENTRECASTEAUX), early 1802, probably late January or early February","ink, watercolour and gouache on lightly tinted blue paper","177 x 151 mm (image, within a ruled border)216 x 186 mm (sheet)",signed lower left: N.m. petitinscribed with title below image: Sauvage de l’Île Van Diemen (canal de D’Entrecasteaux).,Not specified,Not specified,"$707,600 (",https://www.deutscherandhackett.com/auction/lot/sauvage-de-l%E2%80%99%C3%AEle-van-diemen-canal-de-d%E2%80%99entrecasteaux-early-1802-probably-late-january-or,https://www.deutscherandhackett.com/56-important-australian-and-international-fine-art
https://www.deutscherandhackett.com/auction/lot/sauvage-de-l%E2%80%99%C3%AEle-van-diemen-d%C3%A9troit-de-d%E2%80%99entrecasteaux-early-1802,"SAUVAGE DE L’ÎLE VAN DIEMEN (DÉTROIT DE D’ENTRECASTEAUX), early 1802",2018,Melbourne,28 November,56,NICOLAS-MARTIN PETIT,"SAUVAGE DE L’ÎLE VAN DIEMEN (DÉTROIT DE D’ENTRECASTEAUX), early 1802","probably late January or early Februaryink, watercolour and gouache on lightly tinted blue laid paper","183 x 278 mm (image within an ink border, within ruled border)212 x 323 mm (sheet)",signed lower left: N.m. petitinscribed with title below image: Sauvage de l’Île Van Diemen (détroit de D’Entrecasteaux).,Not specified,Not specified,"$829,600 (",https://www.deutscherandhackett.com/auction/lot/sauvage-de-l%E2%80%99%C3%AEle-van-diemen-d%C3%A9troit-de-d%E2%80%99entrecasteaux-early-1802,https://www.deutscherandhackett.com/56-important-australian-and-international-fine-art
